product,isoelectric_point,protein_format,molecular_weight_da,formulation_title,composition,product_conc_mg_ml,tm_c
MAB6198808,5.772,KNOB_HOLE,421360.71,F84,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 5.0",172.8,148.481573334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F85,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS80, pH 5.0",172.8,152.402986665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F86,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.0",172.8,151.838106665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F87,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 6.0",172.8,150.634666665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F88,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS80, pH 6.0",172.8,150.28264
MAB6198808,5.772,KNOB_HOLE,421360.71,F89,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 7.0",172.8,152.255626665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F90,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 7.0",172.8,151.739866665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F91,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 7.0",172.8,153.54912000000002
MAB6198808,5.772,KNOB_HOLE,421360.71,F92,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS80, pH 7.0",172.8,152.583093334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F93,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 7.0",172.8,155.235573334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F94,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 7.0",172.8,153.69647999999998
MAB6198808,5.772,KNOB_HOLE,421360.71,F95,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS80, pH 7.0",172.8,156.22616
MAB6198808,5.772,KNOB_HOLE,421360.71,F96,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 7.0",172.8,156.046053334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F01,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 4.5",172.8,142.857333334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F02,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",172.8,142.6936
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F03,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",172.8,144.740266665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F04,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 4.5",172.8,143.266666665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F05,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",172.8,147.441866665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F06,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",172.8,145.1496
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F07,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 4.5",172.8,148.260533334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F08,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",172.8,147.8512
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F09,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",172.8,146.132
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F10,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,147.278133334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F11,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",172.8,147.933066665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F12,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,149.0792
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F13,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.5",172.8,147.4828
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F14,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",172.8,146.950666665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F15,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,148.669866665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F16,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.5",172.8,148.669866665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F17,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,149.734133334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F18,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",172.8,148.997333334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F19,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.5",172.8,150.0616
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F20,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,149.816
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F21,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",172.8,145.23146666584802
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F22,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",172.8,144.6584
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F23,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,146.705066665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F24,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",172.8,145.72266666584798
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F25,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,148.178666665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F26,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",172.8,146.8688
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F27,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",172.8,148.669866665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F28,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,148.751733334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F29,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 6.0",172.8,149.242933334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F30,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",172.8,149.406666665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F31,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 6.0",172.8,149.979733334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F32,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",172.8,150.634666665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F33,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 7.0",172.8,149.816
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F34,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",172.8,149.16106666584798
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F35,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,150.225333334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F36,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 7.0",172.8,150.634666665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F37,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,150.634666665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F38,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",172.8,150.470933334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F39,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 7.0",172.8,151.2896
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F40,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,151.044
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F41,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 4.5",345.6,143.348533334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F42,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",345.6,142.611733334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F43,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",345.6,144.904
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F44,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 4.5",345.6,143.512266665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F45,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 4.5",345.6,147.933066665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F46,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",345.6,148.178666665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F47,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",345.6,147.441866665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F48,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",345.6,149.242933334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F49,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",345.6,148.997333334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F50,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",345.6,148.91546666584802
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F51,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",345.6,144.822133334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F52,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",345.6,144.576533334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F53,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",345.6,146.295733334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F54,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",345.6,145.39520000000002
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F55,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",345.6,148.751733334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F56,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",345.6,149.979733334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F57,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 6.0",345.6,149.652266665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F58,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 6.0",345.6,150.3072
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F59,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",345.6,150.0616
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F60,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",345.6,149.897866665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F61,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 4.5",518.4,143.676
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F62,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",518.4,142.9392
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F63,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",518.4,145.067733334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F64,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 4.5",518.4,143.9216
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F65,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",518.4,146.6232
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F66,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",518.4,145.64079999999998
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F67,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 4.5",518.4,147.769333334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F68,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",518.4,147.196266665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F69,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",518.4,144.985866665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F70,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",518.4,145.477066665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F71,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.5",518.4,146.459466665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F72,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",518.4,145.80453333415198
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F73,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",518.4,147.6056
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F74,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.5",518.4,146.8688
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F75,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",518.4,148.669866665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F76,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",518.4,147.933066665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F77,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.5",518.4,149.0792
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F78,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",518.4,148.751733334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F79,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",518.4,144.985866665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F80,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",518.4,144.576533334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F81,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",518.4,146.2548
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F82,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",518.4,145.1496
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F83,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",518.4,147.6056
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F84,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",518.4,146.746
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F85,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",518.4,148.8336
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F86,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",518.4,147.8512
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F87,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 6.0",518.4,147.2372
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F88,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 6.0",518.4,148.424266665848
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F89,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 7.0",518.4,147.8512
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F90,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",518.4,147.278133334152
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F91,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",518.4,149.0792
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F92,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 7.0",518.4,148.588
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F93,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",518.4,149.69320000000002
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F94,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",518.4,149.202
MAB6198963,5.545800000000001,DOPPELMAB,524743.11,F96,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",518.4,150.0616
MAB6199041,5.7642,NANO_MB,241517.52,F01,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 4.5",172.8,146.091066665848
MAB6199041,5.7642,NANO_MB,241517.52,F02,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 4.5",172.8,145.19871999999998
MAB6199041,5.7642,NANO_MB,241517.52,F54,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS80, pH 5.5",293.76,153.97482666584798
MAB6199041,5.7642,NANO_MB,241517.52,F03,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 4.5",172.8,149.49671999999998
MAB6199041,5.7642,NANO_MB,241517.52,F04,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS80, pH 4.5",172.8,145.55074666584798
MAB6199041,5.7642,NANO_MB,241517.52,F05,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 4.5",172.8,157.29861333415198
MAB6199041,5.7642,NANO_MB,241517.52,F06,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 4.5",172.8,150.544613334152
MAB6199041,5.7642,NANO_MB,241517.52,F07,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS80, pH 4.5",172.8,158.43656
MAB6199041,5.7642,NANO_MB,241517.52,F08,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 4.5",172.8,157.757066665848
MAB6199041,5.7642,NANO_MB,241517.52,F09,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 5.0",172.8,151.97728
MAB6199041,5.7642,NANO_MB,241517.52,F10,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.0",172.8,154.26136
MAB6199041,5.7642,NANO_MB,241517.52,F11,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 5.0",172.8,155.44024
MAB6199041,5.7642,NANO_MB,241517.52,F12,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.0",172.8,162.014133334152
MAB6199041,5.7642,NANO_MB,241517.52,F13,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 5.5",172.8,157.470533334152
MAB6199041,5.7642,NANO_MB,241517.52,F14,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 5.5",172.8,156.897466665848
MAB6199041,5.7642,NANO_MB,241517.52,F15,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.5",172.8,160.139386665848
MAB6199041,5.7642,NANO_MB,241517.52,F16,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS80, pH 5.5",172.8,157.35591999999997
MAB6199041,5.7642,NANO_MB,241517.52,F17,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 5.5",172.8,165.14144
MAB6199041,5.7642,NANO_MB,241517.52,F18,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 5.5",172.8,160.393173334152
MAB6199041,5.7642,NANO_MB,241517.52,F19,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS80, pH 5.5",172.8,166.33669333415202
MAB6199041,5.7642,NANO_MB,241517.52,F20,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.5",172.8,165.68994666584797
MAB6199041,5.7642,NANO_MB,241517.52,F21,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 5.5",172.8,153.79471999999998
MAB6199041,5.7642,NANO_MB,241517.52,F22,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 5.5",172.8,153.2544
MAB6199041,5.7642,NANO_MB,241517.52,F23,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.5",172.8,156.512693334152
MAB6199041,5.7642,NANO_MB,241517.52,F24,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS80, pH 5.5",172.8,153.753786665848
MAB6199041,5.7642,NANO_MB,241517.52,F25,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 5.5",172.8,162.235173334152
MAB6199041,5.7642,NANO_MB,241517.52,F26,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 5.5",172.8,157.102133334152
MAB6199041,5.7642,NANO_MB,241517.52,F27,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS80, pH 5.5",172.8,162.89010666584798
MAB6199041,5.7642,NANO_MB,241517.52,F28,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.5",172.8,162.43984
MAB6199041,5.7642,NANO_MB,241517.52,F29,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 6.0",172.8,157.45416
MAB6199041,5.7642,NANO_MB,241517.52,F30,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 6.0",172.8,159.68911999999997
MAB6199041,5.7642,NANO_MB,241517.52,F31,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 6.0",172.8,160.72064
MAB6199041,5.7642,NANO_MB,241517.52,F32,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 6.0",172.8,166.091093334152
MAB6199041,5.7642,NANO_MB,241517.52,F33,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 6.5",172.8,161.1136
MAB6199041,5.7642,NANO_MB,241517.52,F34,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 6.5",172.8,160.442293334152
MAB6199041,5.7642,NANO_MB,241517.52,F35,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 6.5",172.8,163.16026666584798
MAB6199041,5.7642,NANO_MB,241517.52,F36,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS80, pH 6.5",172.8,161.563866665848
MAB6199041,5.7642,NANO_MB,241517.52,F37,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 6.5",172.8,167.466453334152
MAB6199041,5.7642,NANO_MB,241517.52,F38,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 6.5",172.8,163.88888
MAB6199041,5.7642,NANO_MB,241517.52,F39,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS80, pH 6.5",172.8,169.161093334152
MAB6199041,5.7642,NANO_MB,241517.52,F40,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 6.5",172.8,168.448853334152
MAB6199041,5.7642,NANO_MB,241517.52,F41,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 4.5",293.76,149.578586665848
MAB6199041,5.7642,NANO_MB,241517.52,F42,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 4.5",293.76,149.259306665848
MAB6199041,5.7642,NANO_MB,241517.52,F43,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 4.5",293.76,152.550346665848
MAB6199041,5.7642,NANO_MB,241517.52,F44,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS80, pH 4.5",293.76,149.635893334152
MAB6199041,5.7642,NANO_MB,241517.52,F45,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS80, pH 4.5",293.76,160.22125333415198
MAB6199041,5.7642,NANO_MB,241517.52,F46,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 5.0",293.76,160.67152000000002
MAB6199041,5.7642,NANO_MB,241517.52,F47,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 5.0",293.76,156.01330666584798
